magnitude,depth,cdi,mmi,sig,alert
-0.14368924541349182,-0.35251925665601636,0.4633225474142467,0.060150674830748964,0.16688224990952688,0
-0.3800350969579451,-0.24860617686170186,-1.3190147253339737,-2.140312847132971,-0.3624210477833159,0
-0.14368924541349182,4.9848343873246845,-1.7645990435210288,-2.8738006877875444,-0.041631170393714244,0
0.5653483092198701,-0.13524645344972236,-0.8734304071469187,-1.4068250064783976,1.2094493514257323,0
-1.0890726515913092,5.409933350119608,-3.1013519980821944,-3.6072885284421177,-1.4049881492995215,0
-0.14368924541349182,5.750012520355546,-1.3190147253339737,-2.8738006877875444,-0.041631170393714244,0
-0.6163809485024004,5.466613211825598,-2.6557676798951393,-2.8738006877875444,-0.7473689006508379,0
-0.8527268000468538,-0.29583939495002665,0.017738229227191607,-0.6733371658238243,0.6320275721244494,0
-0.6163809485024004,-0.29583939495002665,0.4633225474142467,0.060150674830748964,-1.4531066309079619,3
1.274385863853232,-0.23915953324403688,0.9089068656013018,0.7936385154853223,0.2791587069958875,3
-0.3800350969579451,-0.3903058311266762,0.9089068656013018,1.5271263561398956,2.075582020377657,3
-1.3254185031357624,-0.3903058311266762,0.017738229227191607,0.060150674830748964,-0.02559167652423416,0
-0.14368924541349182,0.8094179083167734,0.017738229227191607,-1.4068250064783976,0.05460579282316627,0
1.274385863853232,0.6110383923458093,0.4633225474142467,0.7936385154853223,-0.7794478883897982,3
-1.0890726515913092,-0.3714125438913463,0.9089068656013018,0.7936385154853223,0.4716326334296485,1
-1.0890726515913092,-0.20137295877337708,0.017738229227191607,-0.6733371658238243,-1.3729091615605615,0
-0.14368924541349182,-0.1730330279203822,0.9089068656013018,0.7936385154853223,1.305686314642613,3
-1.3254185031357624,5.391040062884278,-1.7645990435210288,-3.6072885284421177,-1.677659545080683,0
0.3290024576754168,1.7446356264656042,0.017738229227191607,-1.4068250064783976,1.8991475878133761,0
-0.3800350969579451,-0.3903058311266762,-2.210183361708084,-1.4068250064783976,-0.3945000355222761,0
-0.6163809485024004,1.5934893285829648,-0.42784608895986354,-1.4068250064783976,0.07064528669264636,0
-1.0890726515913092,-0.22971288962637193,-0.42784608895986354,-1.4068250064783976,0.07064528669264636,0
-0.14368924541349182,-0.3903058311266762,-0.42784608895986354,-2.140312847132971,0.08668478056212645,0
-0.3800350969579451,-0.3903058311266762,-0.42784608895986354,-2.140312847132971,-0.3143025661748757,0
-0.8527268000468538,-0.2580528204793668,0.4633225474142467,0.060150674830748964,0.7763830169497702,0
0.5653483092198701,-0.09745987897906254,0.9089068656013018,0.7936385154853223,1.6585551797711748,2
-0.8527268000468538,-0.22026624600870698,0.9089068656013018,-0.6733371658238243,-0.7954873822592783,0
-1.0890726515913092,-0.2580528204793668,-2.210183361708084,0.060150674830748964,-1.4049881492995215,0
-0.6163809485024004,4.569182068147426,-2.210183361708084,-2.8738006877875444,-0.7313294067813579,0
-1.3254185031357624,0.5543585306398195,0.4633225474142467,-0.6733371658238243,-1.08419827190992,0
-1.3254185031357624,-0.4091991183620061,0.017738229227191607,-2.140312847132971,-1.7097385328196433,0
-1.0890726515913092,-0.1730330279203822,0.4633225474142467,-0.6733371658238243,0.43955364569068833,0
-1.0890726515913092,-0.3052860385676916,0.4633225474142467,-1.4068250064783976,-1.3408301738216013,0
-0.6163809485024004,-0.29583939495002665,0.017738229227191607,-0.6733371658238243,-0.44261851713071637,0
-1.0890726515913092,-0.2863927513323617,-0.42784608895986354,-0.6733371658238243,-0.6030134558255172,0
-1.0890726515913092,-0.3619659002736813,0.9089068656013018,0.7936385154853223,-0.02559167652423416,1
0.5653483092198701,1.0739239296113923,0.4633225474142467,0.060150674830748964,-1.4851856186469221,0
0.5653483092198701,-0.35251925665601636,0.9089068656013018,-1.4068250064783976,1.5462787226848143,0
1.0380400123087787,0.7055048285224589,0.4633225474142467,0.7936385154853223,1.2896468207731329,3
-1.0890726515913092,-0.3714125438913463,0.017738229227191607,-2.140312847132971,-1.1162772596488801,0
-0.3800350969579451,-0.002993442802412966,0.4633225474142467,-0.6733371658238243,-0.2982630723053956,0
-0.3800350969579451,4.569182068147426,-1.3190147253339737,-2.8738006877875444,-0.2822235784359155,0
0.5653483092198701,4.493608919206107,-1.3190147253339737,-2.140312847132971,1.0971728943393717,0
-1.3254185031357624,-0.2863927513323617,0.017738229227191607,-1.4068250064783976,-1.1804352351268004,0
-0.14368924541349182,-0.29583939495002665,0.4633225474142467,0.7936385154853223,-0.7313294067813579,2
0.09265660613096145,-0.428092405597336,-2.6557676798951393,-2.140312847132971,0.2951982008653676,0
-1.0890726515913092,-0.41864576197967107,-2.6557676798951393,-2.8738006877875444,-1.4049881492995215,0
-0.3800350969579451,0.3937655891395152,0.4633225474142467,0.060150674830748964,-0.26618408456643544,0
-0.3800350969579451,-0.33362596942068645,-0.42784608895986354,-2.140312847132971,-0.378460541652796,0
0.3290024576754168,-0.3903058311266762,0.9089068656013018,0.7936385154853223,0.5999485843854893,2
-0.3800350969579451,-0.1730330279203822,-0.8734304071469187,-2.140312847132971,-0.3143025661748757,0
-0.3800350969579451,-0.29583939495002665,-0.8734304071469187,-2.140312847132971,-0.3143025661748757,0
2.4561151215755026,-0.27694610771469674,-3.1013519980821944,0.060150674830748964,-0.07371015813267441,0
1.0380400123087787,-0.040780017273072795,0.9089068656013018,-0.6733371658238243,1.7708316368575354,0
0.09265660613096145,0.03479313166824686,0.9089068656013018,0.060150674830748964,1.4179627717289736,0
2.692460973119956,-0.050226660890737754,0.4633225474142467,-0.6733371658238243,-0.5228159864781168,0
2.692460973119956,-0.1541397406850523,0.4633225474142467,0.060150674830748964,-0.2822235784359155,3
-0.8527268000468538,0.5543585306398195,0.4633225474142467,-1.4068250064783976,-1.260632704474201,0
-0.8527268000468538,-0.3903058311266762,-0.42784608895986354,-0.6733371658238243,1.1613308698172922,0
-1.3254185031357624,-0.24860617686170186,-3.1013519980821944,-2.140312847132971,-1.7257780266891234,0
-1.3254185031357624,-0.3903058311266762,-0.8734304071469187,0.060150674830748964,-1.6936990389501632,0
0.5653483092198701,-0.3903058311266762,0.9089068656013018,1.5271263561398956,0.18292174377900697,1
-0.8527268000468538,-0.38085918750901127,0.4633225474142467,-2.140312847132971,-0.9558823209540791,0
-0.8527268000468538,-0.3903058311266762,0.9089068656013018,-2.8738006877875444,-1.0200402964319994,0
-0.3800350969579451,-0.07856659174373262,0.017738229227191607,-0.6733371658238243,-1.5172646063858821,0
-1.3254185031357624,1.8391020626422536,-1.3190147253339737,-2.140312847132971,-1.7097385328196433,0
-1.3254185031357624,2.3586674616138263,-0.42784608895986354,-2.140312847132971,-1.6936990389501632,0
-0.14368924541349182,-0.07856659174373262,0.017738229227191607,0.060150674830748964,0.6159880782549693,3
-1.0890726515913092,-0.3619659002736813,-0.8734304071469187,-1.4068250064783976,-1.3729091615605615,0
-1.3254185031357624,-0.2580528204793668,-3.1013519980821944,-2.140312847132971,-1.7257780266891234,0
2.4561151215755026,-0.22026624600870698,0.9089068656013018,0.7936385154853223,0.1187637683010866,0
0.8016941607643254,-0.07856659174373262,-1.7645990435210288,0.060150674830748964,1.3698442901205332,0
0.5653483092198701,-0.3903058311266762,0.017738229227191607,-0.6733371658238243,-1.308751186082641,0
0.09265660613096145,-0.07856659174373262,0.9089068656013018,0.7936385154853223,1.3858837839900133,1
1.5107317153976874,-0.3903058311266762,0.9089068656013018,-2.140312847132971,-1.5333041002553622,0
-0.3800350969579451,-0.3430726130383514,0.9089068656013018,-1.4068250064783976,-0.2982630723053956,0
-0.14368924541349182,0.2709592221098708,0.017738229227191607,-1.4068250064783976,0.7122250414718498,0
-0.8527268000468538,-0.3903058311266762,0.4633225474142467,0.7936385154853223,0.2951982008653676,0
-0.8527268000468538,-0.3903058311266762,-0.8734304071469187,-1.4068250064783976,0.2951982008653676,0
-0.14368924541349182,-0.2863927513323617,0.4633225474142467,0.060150674830748964,0.022526805084206097,1
1.274385863853232,-0.22026624600870698,0.9089068656013018,0.060150674830748964,-1.677659545080683,3
-0.3800350969579451,-0.3903058311266762,-3.1013519980821944,-2.8738006877875444,-0.4105395293917562,0
-1.3254185031357624,-0.33362596942068645,-0.42784608895986354,-0.6733371658238243,-1.3408301738216013,0
-0.6163809485024004,-0.2863927513323617,-0.42784608895986354,0.060150674830748964,1.0650939066004117,0
-1.3254185031357624,-0.3903058311266762,-1.3190147253339737,-1.4068250064783976,-1.7097385328196433,0
-0.3800350969579451,5.409933350119608,-1.3190147253339737,-2.8738006877875444,-0.13786813361059477,0
-0.3800350969579451,-0.23915953324403688,-1.3190147253339737,-2.140312847132971,-0.3624210477833159,0
-0.6163809485024004,-0.27694610771469674,-0.8734304071469187,-2.140312847132971,-0.6671714313034376,0
-1.0890726515913092,-0.3903058311266762,0.9089068656013018,0.7936385154853223,0.4235141518212083,3
1.7470775669421406,-0.22026624600870698,0.9089068656013018,0.060150674830748964,1.5623182165542941,0
-0.14368924541349182,0.2048327167862161,-0.42784608895986354,0.060150674830748964,1.0009359311224915,0
-1.0890726515913092,4.550288780912096,-1.3190147253339737,-3.6072885284421177,-1.1804352351268004,0
0.8016941607643254,-0.29583939495002665,0.4633225474142467,0.7936385154853223,-0.5067764926086367,1
0.8016941607643254,-0.3903058311266762,0.017738229227191607,0.060150674830748964,1.8510291062049358,0
-1.0890726515913092,1.0739239296113923,-0.8734304071469187,-2.140312847132971,-0.378460541652796,0
-0.6163809485024004,0.5732518178751494,-0.42784608895986354,-0.6733371658238243,1.2415283391646925,0
-1.3254185031357624,-0.4658789800679959,0.017738229227191607,0.7936385154853223,0.8084620046887303,0
-1.0890726515913092,0.5260185997868246,-1.3190147253339737,-0.6733371658238243,-1.3889486554300416,0
-0.6163809485024004,0.4221055199925101,-1.3190147253339737,-0.6733371658238243,-0.3143025661748757,0
-1.3254185031357624,-0.3903058311266762,0.017738229227191607,-0.6733371658238243,-1.2766721983436808,0
-1.3254185031357624,-0.3714125438913463,0.4633225474142467,0.7936385154853223,-1.854093977644964,0
1.0380400123087787,0.053686418903576776,-0.42784608895986354,-1.4068250064783976,1.9472660694218162,0
-0.14368924541349182,0.8660977700227631,-0.8734304071469187,-0.6733371658238243,0.19896123764848705,3
1.5107317153976874,-0.35251925665601636,0.9089068656013018,-0.6733371658238243,0.4876721272991286,3
-0.8527268000468538,-0.3903058311266762,0.4633225474142467,1.5271263561398956,-0.3624210477833159,1
-0.6163809485024004,-0.31473268218535655,0.9089068656013018,0.060150674830748964,1.0811334004698916,3
0.09265660613096145,-0.1730330279203822,-0.42784608895986354,-0.6733371658238243,0.6641065598634096,0
-1.3254185031357624,4.9659411000893545,-3.1013519980821944,-3.6072885284421177,-1.7257780266891234,0
-1.0890726515913092,-0.3903058311266762,-1.3190147253339737,-2.140312847132971,-1.3568696676910814,0
-1.3254185031357624,-0.3903058311266762,0.9089068656013018,0.060150674830748964,-0.3945000355222761,0
-1.0890726515913092,-0.3430726130383514,0.9089068656013018,0.060150674830748964,0.3593561763432879,3
-0.8527268000468538,-0.38085918750901127,0.017738229227191607,-0.6733371658238243,1.3858837839900133,0
-1.3254185031357624,-0.3714125438913463,0.017738229227191607,0.060150674830748964,-1.629541063472243,3
-1.0890726515913092,-0.33362596942068645,-3.1013519980821944,-2.140312847132971,-1.4049881492995215,0
-0.3800350969579451,-0.021886730037742882,-1.3190147253339737,-0.6733371658238243,1.883108093943896,0
-0.6163809485024004,-0.24860617686170186,-0.42784608895986354,-0.6733371658238243,-1.0681587780404398,0
-1.0890726515913092,1.2250702274940315,-3.1013519980821944,-2.140312847132971,-1.4049881492995215,0
0.3290024576754168,-0.31473268218535655,0.017738229227191607,0.060150674830748964,0.8245014985582104,0
-1.0890726515913092,-0.3903058311266762,-0.8734304071469187,-1.4068250064783976,0.5357906089075689,0
-0.3800350969579451,-0.1541397406850523,0.017738229227191607,-1.4068250064783976,-0.16994712134955492,0
0.09265660613096145,-0.4091991183620061,0.9089068656013018,1.5271263561398956,1.9312265755523361,3
0.5653483092198701,1.5179161796416452,-1.3190147253339737,-0.6733371658238243,-0.9879613086930393,0
0.5653483092198701,-0.050226660890737754,0.4633225474142467,-0.6733371658238243,1.1613308698172922,0
-1.0890726515913092,0.053686418903576776,0.017738229227191607,-0.6733371658238243,2.059542526508177,3
2.2197692700310494,0.6677182540517991,0.9089068656013018,0.7936385154853223,1.7387526491185752,1
1.274385863853232,-0.3903058311266762,0.017738229227191607,0.060150674830748964,-1.3568696676910814,0
0.09265660613096145,0.894437700875758,0.017738229227191607,-0.6733371658238243,1.0971728943393717,3
-0.6163809485024004,-0.3430726130383514,-0.8734304071469187,-0.6733371658238243,-0.6511319374339575,0
-1.3254185031357624,-0.1257998098320574,-3.1013519980821944,-1.4068250064783976,-1.7257780266891234,0
-0.14368924541349182,2.037481578613218,0.017738229227191607,-2.140312847132971,1.7868711307270155,0
1.0380400123087787,0.884991057258093,0.017738229227191607,0.060150674830748964,2.1076610081166174,3
-0.8527268000468538,0.1387062114625614,-0.42784608895986354,-0.6733371658238243,-1.677659545080683,3
-0.8527268000468538,-0.3619659002736813,-3.1013519980821944,-2.8738006877875444,-1.0681587780404398,0
-0.8527268000468538,0.11036628060956652,0.4633225474142467,0.7936385154853223,1.1934098575562522,1
-1.0890726515913092,-0.1541397406850523,-0.8734304071469187,-2.140312847132971,-1.3889486554300416,0
-1.0890726515913092,-0.07856659174373262,-2.210183361708084,-2.140312847132971,-1.3729091615605615,0
-0.6163809485024004,4.8998145947657,-1.7645990435210288,-2.8738006877875444,-0.6832109251729177,0
-0.14368924541349182,0.08202634975657165,-0.8734304071469187,-1.4068250064783976,0.72826453534133,0
0.5653483092198701,-0.33362596942068645,-1.7645990435210288,0.060150674830748964,1.0330149188614515,0
0.09265660613096145,0.7716313338461136,-3.1013519980821944,-1.4068250064783976,0.2951982008653676,0
-1.0890726515913092,-0.3903058311266762,-3.1013519980821944,-2.140312847132971,-1.4049881492995215,0
1.0380400123087787,-0.3903058311266762,-1.7645990435210288,-0.6733371658238243,1.8189501184659755,0
0.09265660613096145,-0.050226660890737754,0.4633225474142467,0.7936385154853223,0.1348032621705667,1
-0.6163809485024004,4.6164152862357515,-3.1013519980821944,-2.8738006877875444,-0.7473689006508379,0
