magnitude,depth,cdi,mmi,sig,alert,depth_mag_ratio,alert_encoded
-1.3254185031357624,-0.4091991183620061,0.017738229227191607,-2.140312847132971,-1.7097385328196433,green,-0.3998210185731214,0
-1.0890726515913092,-0.1730330279203822,0.4633225474142467,-0.6733371658238243,0.43955364569068833,green,-0.15411556882044103,0
-1.0890726515913092,-0.3052860385676916,0.4633225474142467,-1.4068250064783976,-1.3408301738216013,green,-0.29230020847781346,0
-0.6163809485024004,-0.29583939495002665,0.017738229227191607,-0.6733371658238243,-0.44261851713071637,green,-0.2874915854860734,0
-1.0890726515913092,-0.2863927513323617,-0.42784608895986354,-0.6733371658238243,-0.6030134558255172,green,-0.27255954566961743,0
-1.0890726515913092,-0.3619659002736813,0.9089068656013018,0.7936385154853223,-0.02559167652423416,orange,-0.3515221969024017,1
0.5653483092198701,1.0739239296113923,0.4633225474142467,0.060150674830748964,-1.4851856186469221,green,1.0114159744514242,0
0.5653483092198701,-0.35251925665601636,0.9089068656013018,-1.4068250064783976,1.5462787226848143,green,-0.35330599173446764,0
1.0380400123087787,0.7055048285224589,0.4633225474142467,0.7936385154853223,1.2896468207731329,yellow,0.6321434186754152,3
-1.0890726515913092,-0.3714125438913463,0.017738229227191607,-2.140312847132971,-1.1162772596488801,green,-0.3613925283064997,0
-0.3800350969579451,-0.002993442802412966,0.4633225474142467,-0.6733371658238243,-0.2982630723053956,green,0.004434438164374202,0
-0.3800350969579451,4.569182068147426,-1.3190147253339737,-2.8738006877875444,-0.2822235784359155,green,4.600260645358577,0
0.5653483092198701,4.493608919206107,-1.3190147253339737,-2.140312847132971,1.0971728943393717,green,4.283133535771245,0
-1.3254185031357624,-0.2863927513323617,0.017738229227191607,-1.4068250064783976,-1.1804352351268004,green,-0.26979585287647,0
-0.14368924541349182,-0.29583939495002665,0.4633225474142467,0.7936385154853223,-0.7313294067813579,red,-0.29230020847781346,2
0.09265660613096145,-0.428092405597336,-2.6557676798951393,-2.140312847132971,0.2951982008653676,green,-0.424270195028902,0
-1.0890726515913092,-0.41864576197967107,-2.6557676798951393,-2.8738006877875444,-1.4049881492995215,green,-0.41074418532698986,0
-0.3800350969579451,0.3937655891395152,0.4633225474142467,0.060150674830748964,-0.26618408456643544,green,0.4032458032514744,0
-0.3800350969579451,-0.33362596942068645,-0.42784608895986354,-2.140312847132971,-0.378460541652796,green,-0.327908366074876,0
0.3290024576754168,-0.3903058311266762,0.9089068656013018,0.7936385154853223,0.5999485843854893,red,-0.3883553848250114,2
-0.3800350969579451,-0.1730330279203822,-0.8734304071469187,-2.140312847132971,-0.3143025661748757,green,-0.1664847183015259,0
-0.3800350969579451,-0.29583939495002665,-0.8734304071469187,-2.140312847132971,-0.3143025661748757,green,-0.289926331304676,0
2.4561151215755026,-0.27694610771469674,-3.1013519980821944,0.060150674830748964,-0.07371015813267441,green,-0.29848272375290785,0
1.0380400123087787,-0.040780017273072795,0.9089068656013018,-0.6733371658238243,1.7708316368575354,green,-0.0650503430916976,0
0.09265660613096145,0.03479313166824686,0.9089068656013018,0.060150674830748964,1.4179627717289736,green,0.02952133767308658,0
2.692460973119956,-0.050226660890737754,0.4633225474142467,-0.6733371658238243,-0.5228159864781168,green,-0.10476391179995086,0
2.692460973119956,-0.1541397406850523,0.4633225474142467,0.060150674830748964,-0.2822235784359155,yellow,-0.194455184124146,3
-0.8527268000468538,0.5543585306398195,0.4633225474142467,-1.4068250064783976,-1.260632704474201,green,0.5917994758606817,0
-0.8527268000468538,-0.3903058311266762,-0.42784608895986354,-0.6733371658238243,1.1613308698172922,green,-0.3824150523360072,0
-1.3254185031357624,-0.24860617686170186,-3.1013519980821944,-2.140312847132971,-1.7257780266891234,green,-0.2297881095851926,0
-1.3254185031357624,-0.3903058311266762,-0.8734304071469187,0.060150674830748964,-1.6936990389501632,green,-0.37981714692748275,0
0.5653483092198701,-0.3903058311266762,0.9089068656013018,1.5271263561398956,0.18292174377900697,orange,-0.38945756699767003,1
-0.8527268000468538,-0.38085918750901127,0.4633225474142467,-2.140312847132971,-0.9558823209540791,green,-0.3726729070540403,0
-0.8527268000468538,-0.3903058311266762,0.9089068656013018,-2.8738006877875444,-1.0200402964319994,green,-0.3824150523360072,0
-0.3800350969579451,-0.07856659174373262,0.017738229227191607,-0.6733371658238243,-1.5172646063858821,green,-0.07152963137602586,0
-1.3254185031357624,1.8391020626422536,-1.3190147253339737,-2.140312847132971,-1.7097385328196433,green,1.9806397072578812,0
-1.3254185031357624,2.3586674616138263,-0.42784608895986354,-2.140312847132971,-1.6936990389501632,green,2.530746177512945,0
-0.14368924541349182,-0.07856659174373262,0.017738229227191607,0.060150674830748964,0.6159880782549693,yellow,-0.07663346729827146,3
-1.0890726515913092,-0.3619659002736813,-0.8734304071469187,-1.4068250064783976,-1.3729091615605615,green,-0.3515221969024017,0
-1.3254185031357624,-0.2580528204793668,-3.1013519980821944,-2.140312847132971,-1.7257780266891234,green,-0.23979004540801194,0
2.4561151215755026,-0.22026624600870698,0.9089068656013018,0.7936385154853223,0.1187637683010866,green,-0.24902260155215286,0
0.8016941607643254,-0.07856659174373262,-1.7645990435210288,0.060150674830748964,1.3698442901205332,green,-0.09583361195814791,0
0.5653483092198701,-0.3903058311266762,0.017738229227191607,-0.6733371658238243,-1.308751186082641,green,-0.38945756699767003,0
0.09265660613096145,-0.07856659174373262,0.9089068656013018,0.7936385154853223,1.3858837839900133,orange,-0.0816112825804616,1
1.5107317153976874,-0.3903058311266762,0.9089068656013018,-2.140312847132971,-1.5333041002553622,green,-0.39361292047619906,0
-0.3800350969579451,-0.3430726130383514,0.9089068656013018,-1.4068250064783976,-0.2982630723053956,green,-0.33740387476742606,0
-0.14368924541349182,0.2709592221098708,0.017738229227191607,-1.4068250064783976,0.7122250414718498,green,0.2703086815557744,0
-0.8527268000468538,-0.3903058311266762,0.4633225474142467,0.7936385154853223,0.2951982008653676,green,-0.3824150523360072,0
-0.8527268000468538,-0.3903058311266762,-0.8734304071469187,-1.4068250064783976,0.2951982008653676,green,-0.3824150523360072,0
-0.14368924541349182,-0.2863927513323617,0.4633225474142467,0.060150674830748964,0.022526805084206097,orange,-0.28292339364392033,1
1.274385863853232,-0.22026624600870698,0.9089068656013018,0.060150674830748964,-1.677659545080683,yellow,-0.23560318855194803,3
-0.3800350969579451,-0.3903058311266762,-3.1013519980821944,-2.8738006877875444,-0.4105395293917562,green,-0.3848814182301761,0
-1.3254185031357624,-0.33362596942068645,-0.42784608895986354,-0.6733371658238243,-1.3408301738216013,green,-0.3198055319905667,0
-0.6163809485024004,-0.2863927513323617,-0.42784608895986354,0.060150674830748964,1.0650939066004117,green,-0.27787433950259327,0
-1.3254185031357624,-0.3903058311266762,-1.3190147253339737,-1.4068250064783976,-1.7097385328196433,green,-0.37981714692748275,0
-0.3800350969579451,5.409933350119608,-1.3190147253339737,-2.8738006877875444,-0.13786813361059477,green,5.445360918995528,0
-0.3800350969579451,-0.23915953324403688,-1.3190147253339737,-2.140312847132971,-0.3624210477833159,green,-0.23295327914937597,0
-0.6163809485024004,-0.27694610771469674,-0.8734304071469187,-2.140312847132971,-0.6671714313034376,green,-0.26825709351911314,0
-1.0890726515913092,-0.3903058311266762,0.9089068656013018,0.7936385154853223,0.4235141518212083,yellow,-0.3811331911146958,3
1.7470775669421406,-0.22026624600870698,0.9089068656013018,0.060150674830748964,1.5623182165542941,green,-0.24115394574748733,0
-0.14368924541349182,0.2048327167862161,-0.42784608895986354,0.060150674830748964,1.0009359311224915,green,0.2046709777185225,0
-1.0890726515913092,4.550288780912096,-1.3190147253339737,-3.6072885284421177,-1.1804352351268004,green,4.781050133228575,0
0.8016941607643254,-0.29583939495002665,0.4633225474142467,0.7936385154853223,-0.5067764926086367,orange,-0.30123050831961645,1
0.8016941607643254,-0.3903058311266762,0.017738229227191607,0.060150674830748964,1.8510291062049358,green,-0.39053350673764625,0
-1.0890726515913092,1.0739239296113923,-0.8734304071469187,-2.140312847132971,-0.378460541652796,green,1.1487681765204996,0
-0.6163809485024004,0.5732518178751494,-0.42784608895986354,-0.6733371658238243,1.2415283391646925,green,0.597295044994099,0
-1.3254185031357624,-0.4658789800679959,0.017738229227191607,0.7936385154853223,0.8084620046887303,green,-0.45983263351003745,0
-1.0890726515913092,0.5260185997868246,-1.3190147253339737,-0.6733371658238243,-1.3889486554300416,green,0.5762889550828134,0
-0.6163809485024004,0.4221055199925101,-1.3190147253339737,-0.6733371658238243,-0.3143025661748757,green,0.4434191092584169,0
-1.3254185031357624,-0.3903058311266762,0.017738229227191607,-0.6733371658238243,-1.2766721983436808,green,-0.37981714692748275,0
-1.3254185031357624,-0.3714125438913463,0.4633225474142467,0.7936385154853223,-1.854093977644964,green,-0.35981327528184404,0
1.0380400123087787,0.053686418903576776,-0.42784608895986354,-1.4068250064783976,1.9472660694218162,green,0.02320203181553189,0
-0.14368924541349182,0.8660977700227631,-0.8734304071469187,-0.6733371658238243,0.19896123764848705,yellow,0.8610480160910416,3
1.5107317153976874,-0.35251925665601636,0.9089068656013018,-0.6733371658238243,0.4876721272991286,yellow,-0.3591234866044082,3
-0.8527268000468538,-0.3903058311266762,0.4633225474142467,1.5271263561398956,-0.3624210477833159,orange,-0.3824150523360072,1
-0.6163809485024004,-0.31473268218535655,0.9089068656013018,0.060150674830748964,1.0811334004698916,yellow,-0.30672607745303365,3
0.09265660613096145,-0.1730330279203822,-0.42784608895986354,-0.6733371658238243,0.6641065598634096,green,-0.17422179945841848,0
-1.3254185031357624,4.9659411000893545,-3.1013519980821944,-3.6072885284421177,-1.7257780266891234,green,5.291280464611084,0
-1.0890726515913092,-0.3903058311266762,-1.3190147253339737,-2.140312847132971,-1.3568696676910814,green,-0.3811331911146958,0
-1.3254185031357624,-0.3903058311266762,0.9089068656013018,0.060150674830748964,-0.3945000355222761,green,-0.37981714692748275,0
-1.0890726515913092,-0.3430726130383514,0.9089068656013018,0.060150674830748964,0.3593561763432879,yellow,-0.33178153409420563,3
-0.8527268000468538,-0.38085918750901127,0.017738229227191607,-0.6733371658238243,1.3858837839900133,green,-0.3726729070540403,0
-1.3254185031357624,-0.3714125438913463,0.017738229227191607,0.060150674830748964,-1.629541063472243,yellow,-0.35981327528184404,3
-1.0890726515913092,-0.33362596942068645,-3.1013519980821944,-2.140312847132971,-1.4049881492995215,green,-0.32191120269010765,0
-0.3800350969579451,-0.021886730037742882,-1.3190147253339737,-0.6733371658238243,1.883108093943896,green,-0.014556579220725846,0
-0.6163809485024004,-0.24860617686170186,-0.42784608895986354,-0.6733371658238243,-1.0681587780404398,green,-0.23940535556867273,0
-1.0890726515913092,1.2250702274940315,-3.1013519980821944,-2.140312847132971,-1.4049881492995215,green,1.3066934789860678,0
0.3290024576754168,-0.31473268218535655,0.017738229227191607,0.060150674830748964,0.8245014985582104,green,-0.31517048856047963,0
-1.0890726515913092,-0.3903058311266762,-0.8734304071469187,-1.4068250064783976,0.5357906089075689,green,-0.3811331911146958,0
-0.3800350969579451,-0.1541397406850523,0.017738229227191607,-1.4068250064783976,-0.16994712134955492,green,-0.1474937009164259,0
0.09265660613096145,-0.4091991183620061,0.9089068656013018,1.5271263561398956,1.9312265755523361,yellow,-0.40574809165331066,3
0.5653483092198701,1.5179161796416452,-1.3190147253339737,-0.6733371658238243,-0.9879613086930393,green,1.4361969837940527,0
0.5653483092198701,-0.050226660890737754,0.4633225474142467,-0.6733371658238243,1.1613308698172922,green,-0.06409338962884814,0
-1.0890726515913092,0.053686418903576776,0.017738229227191607,-0.6733371658238243,2.059542526508177,yellow,0.08277238487791178,3
2.2197692700310494,0.6677182540517991,0.9089068656013018,0.7936385154853223,1.7387526491185752,orange,0.5370269701642901,1
1.274385863853232,-0.3903058311266762,0.017738229227191607,0.060150674830748964,-1.3568696676910814,green,-0.39261032065434465,0
0.09265660613096145,0.894437700875758,0.017738229227191607,-0.6733371658238243,1.0971728943393717,yellow,0.8722770412624941,3
-0.6163809485024004,-0.3430726130383514,-0.8734304071469187,-0.6733371658238243,-0.6511319374339575,green,-0.3355778154034741,0
-1.3254185031357624,-0.1257998098320574,-3.1013519980821944,-1.4068250064783976,-1.7257780266891234,green,-0.0997629438885412,0
-0.14368924541349182,2.037481578613218,0.017738229227191607,-2.140312847132971,1.7868711307270155,green,2.02377305549379,0
1.0380400123087787,0.884991057258093,0.017738229227191607,0.060150674830748964,2.1076610081166174,yellow,0.7998229309991512,3
-0.8527268000468538,0.1387062114625614,-0.42784608895986354,-0.6733371658238243,-1.677659545080683,yellow,0.16314508345413858,3
-0.8527268000468538,-0.3619659002736813,-3.1013519980821944,-2.8738006877875444,-1.0681587780404398,green,-0.3531886164901066,0
-0.8527268000468538,0.11036628060956652,0.4633225474142467,0.7936385154853223,1.1934098575562522,orange,0.13391864760823793,1
-1.0890726515913092,-0.1541397406850523,-0.8734304071469187,-2.140312847132971,-1.3889486554300416,green,-0.13437490601224494,0
-1.0890726515913092,-0.07856659174373262,-2.210183361708084,-2.140312847132971,-1.3729091615605615,green,-0.055412254779460685,0
-0.6163809485024004,4.8998145947657,-1.7645990435210288,-2.8738006877875444,-0.6832109251729177,green,5.001993705428001,0
-0.14368924541349182,0.08202634975657165,-0.8734304071469187,-1.4068250064783976,0.72826453534133,green,0.08277238487791178,0
0.5653483092198701,-0.33362596942068645,-1.7645990435210288,0.060150674830748964,1.0330149188614515,green,-0.33523020410286636,0
0.09265660613096145,0.7716313338461136,-3.1013519980821944,-1.4068250064783976,0.2951982008653676,green,0.7518833693211501,0
-1.0890726515913092,-0.3903058311266762,-3.1013519980821944,-2.140312847132971,-1.4049881492995215,green,-0.3811331911146958,0
1.0380400123087787,-0.3903058311266762,-1.7645990435210288,-0.6733371658238243,1.8189501184659755,green,-0.3915841302484466,0
0.09265660613096145,-0.050226660890737754,0.4633225474142467,0.7936385154853223,0.1348032621705667,orange,-0.05382812751707456,1
-0.6163809485024004,4.6164152862357515,-3.1013519980821944,-2.8738006877875444,-0.7473689006508379,green,4.7134763259235966,0
-0.8527268000468538,-0.3903058311266762,-1.7645990435210288,-2.140312847132971,-1.0360797903014796,green,-0.3824150523360072,0
-0.6163809485024004,-0.35251925665601636,0.4633225474142467,0.060150674830748964,-0.9558823209540791,yellow,-0.3451950613869542,3
-1.3254185031357624,-0.3903058311266762,-2.210183361708084,-2.140312847132971,-1.6455805573417228,green,-0.37981714692748275,0
-0.6163809485024004,-0.3903058311266762,-1.3190147253339737,-2.140312847132971,0.2951982008653676,green,-0.3836640453208748,0
-1.3254185031357624,-0.3903058311266762,-1.7645990435210288,-2.140312847132971,-1.4210276431690017,green,-0.37981714692748275,0
-1.3254185031357624,-0.3241793258030215,-3.1013519980821944,-2.140312847132971,-1.7257780266891234,green,-0.30980359616774733,0
-0.8527268000468538,3.8701304404402195,-3.1013519980821944,-2.8738006877875444,-1.0681587780404398,green,4.0112924698310595,0
-1.3254185031357624,-0.29583939495002665,-3.1013519980821944,-2.140312847132971,-1.7257780266891234,green,-0.27979778869928934,0
-0.14368924541349182,-0.11635316621439246,-0.42784608895986354,-0.6733371658238243,0.006487311214726011,green,-0.11414072663384399,0
-0.8527268000468538,4.710881722412401,-2.210183361708084,-2.8738006877875444,-1.0681587780404398,green,4.878343399926114,0
1.0380400123087787,-0.29583939495002665,0.4633225474142467,0.7936385154853223,-0.185986615219035,red,-0.30333175534121715,2
-1.3254185031357624,4.95649445647169,-1.3190147253339737,-4.340776369096691,-1.7097385328196433,green,5.281278528788264,0
-0.3800350969579451,0.6015917487281442,-1.7645990435210288,-2.140312847132971,-0.3624210477833159,green,0.6121469944875746,0
-1.3254185031357624,0.1575994986978913,-1.7645990435210288,-0.6733371658238243,-1.7097385328196433,green,0.200295130796039,0
1.983423418486596,5.844478956532195,0.017738229227191607,-2.140312847132971,-0.554894974217077,green,5.1673238891889515,0
-1.0890726515913092,-0.1541397406850523,0.4633225474142467,1.5271263561398956,0.9848964372530112,orange,-0.13437490601224494,1
0.09265660613096145,-0.2863927513323617,-2.210183361708084,-1.4068250064783976,0.2951982008653676,green,-0.28535441971196673,0
0.09265660613096145,5.466613211825598,-3.1013519980821944,-2.8738006877875444,0.2951982008653676,green,5.354626058155607,0
-1.3254185031357624,-0.39975247474434117,-0.42784608895986354,0.060150674830748964,-1.6936990389501632,green,-0.389819082750302,0
0.5653483092198701,0.894437700875758,0.4633225474142467,-0.6733371658238243,0.7122250414718498,yellow,0.8396959919512126,3
-0.3800350969579451,-0.2863927513323617,0.017738229227191607,0.060150674830748964,-1.0200402964319994,green,-0.280430822612126,0
2.692460973119956,5.183213903295648,-0.8734304071469187,-2.140312847132971,0.5839090905160091,green,4.4124147125276965,0
-1.3254185031357624,4.512502206441437,-0.8734304071469187,-2.8738006877875444,-0.23410509682747527,green,4.8111875451157555,0
-1.3254185031357624,-0.1730330279203822,-0.42784608895986354,-0.6733371658238243,-1.6455805573417228,green,-0.14977262300263786,0
-0.3800350969579451,-0.16358638430271724,0.9089068656013018,0.7936385154853223,-1.2445932106047208,orange,-0.15698920960897592,1
-0.3800350969579451,-0.437539049215001,0.017738229227191607,0.7936385154853223,1.9633055632912964,yellow,-0.4323589616929261,3
-0.6163809485024004,4.795901514971385,-0.8734304071469187,-2.8738006877875444,-0.3945000355222761,green,4.89620399960972,0
-0.3800350969579451,-0.1541397406850523,0.9089068656013018,-0.6733371658238243,-0.26618408456643544,green,-0.1474937009164259,0
-0.8527268000468538,-0.10690652259672749,-0.8734304071469187,-0.6733371658238243,-0.9879613086930393,green,-0.09015069387700052,0
-0.6163809485024004,-0.27694610771469674,-0.42784608895986354,-0.6733371658238243,-0.6190529496949974,green,-0.26825709351911314,0
-0.8527268000468538,-0.29583939495002665,0.4633225474142467,0.060150674830748964,-0.9719218148235592,green,-0.28499359951633835,0
1.0380400123087787,-0.24860617686170186,0.9089068656013018,0.7936385154853223,-1.1323167535183603,yellow,-0.2592055678876024,3
0.3290024576754168,-0.27694610771469674,0.017738229227191607,0.060150674830748964,1.8349896123354557,yellow,-0.27857804042821377,3
1.983423418486596,-0.35251925665601636,0.9089068656013018,-2.140312847132971,1.4179627717289736,green,-0.36183613870668396,0
0.09265660613096145,-0.11635316621439246,0.9089068656013018,0.060150674830748964,0.9848964372530112,green,-0.11865548933164438,0
1.0380400123087787,-0.3052860385676916,0.4633225474142467,-1.4068250064783976,1.5623182165542941,green,-0.3121569928319401,0
-1.3254185031357624,0.36542565828652035,0.4633225474142467,0.060150674830748964,-0.2501445906969554,green,0.4203377188980645,0
-1.3254185031357624,-0.3241793258030215,-2.6557676798951393,-1.4068250064783976,-1.7097385328196433,green,-0.30980359616774733,0
-0.14368924541349182,-0.3903058311266762,-1.3190147253339737,-0.6733371658238243,0.21500073151796711,green,-0.3860683568167448,0
-1.0890726515913092,-0.3619659002736813,-1.3190147253339737,-1.4068250064783976,-1.308751186082641,green,-0.3515221969024017,0
-1.3254185031357624,-0.3052860385676916,0.4633225474142467,0.7936385154853223,-1.8701334715144442,yellow,-0.28979972452210867,3
0.5653483092198701,-0.3052860385676916,0.4633225474142467,1.5271263561398956,-0.2501445906969554,red,-0.3081165226554646,2
-1.3254185031357624,0.5543585306398195,-0.42784608895986354,-1.4068250064783976,-1.5493435941248423,green,0.6203764353544513,0
-0.6163809485024004,-0.3903058311266762,-0.8734304071469187,-1.4068250064783976,-0.4907369987391566,green,-0.3836640453208748,0
-1.0890726515913092,-0.27694610771469674,-1.7645990435210288,-1.4068250064783976,-1.3408301738216013,green,-0.2626892142655194,0
-0.8527268000468538,-0.2580528204793668,-1.7645990435210288,-2.140312847132971,-1.0681587780404398,green,-0.24602501838847074,0
-0.8527268000468538,4.739221653265395,-1.7645990435210288,-2.8738006877875444,-1.0200402964319994,green,4.907569835772014,0
-1.3254185031357624,0.6393783231988042,-1.7645990435210288,-1.4068250064783976,-1.7097385328196433,green,0.7103938577598254,0
2.692460973119956,-0.040780017273072795,0.9089068656013018,0.060150674830748964,1.674594673640655,red,-0.09661015977047857,2
-1.3254185031357624,-0.39975247474434117,-0.8734304071469187,0.060150674830748964,-0.8115268761287583,yellow,-0.389819082750302,3
-1.0890726515913092,-0.41864576197967107,0.017738229227191607,0.060150674830748964,0.8084620046887303,yellow,-0.41074418532698986,3
1.5107317153976874,-0.3903058311266762,0.4633225474142467,0.060150674830748964,-1.5333041002553622,green,-0.39361292047619906,0
-1.0890726515913092,-0.3903058311266762,-0.8734304071469187,-2.140312847132971,-0.8596453577371986,green,-0.3811331911146958,0
-1.3254185031357624,-0.39975247474434117,0.9089068656013018,0.7936385154853223,-0.2822235784359155,yellow,-0.389819082750302,3
-0.6163809485024004,-0.1257998098320574,-0.42784608895986354,-0.6733371658238243,0.32727718860432775,yellow,-0.11438115778343096,3
-0.3800350969579451,0.3937655891395152,0.4633225474142467,-0.6733371658238243,-1.308751186082641,yellow,0.4032458032514744,3
-0.6163809485024004,-0.437539049215001,-3.1013519980821944,-2.140312847132971,-0.7473689006508379,green,-0.4317502752382754,0
-1.0890726515913092,-0.3714125438913463,0.017738229227191607,0.060150674830748964,-1.2766721983436808,green,-0.3613925283064997,0
-1.3254185031357624,-0.3430726130383514,-3.1013519980821944,-2.140312847132971,-1.7257780266891234,green,-0.329807467813386,0
-0.6163809485024004,1.111710504082052,-0.42784608895986354,-1.4068250064783976,-0.7152899129118778,green,1.1454780660524668,0
-0.3800350969579451,-0.23915953324403688,0.9089068656013018,-0.6733371658238243,0.9046989679056109,green,-0.23295327914937597,0
-0.3800350969579451,-0.22026624600870698,0.9089068656013018,0.060150674830748964,1.8670686000744159,yellow,-0.21396226176427594,3
-1.3254185031357624,-0.21081960239104203,0.017738229227191607,0.7936385154853223,0.43955364569068833,green,-0.18978036629391526,0
-1.0890726515913092,-0.3241793258030215,-0.42784608895986354,0.060150674830748964,-1.3889486554300416,yellow,-0.3120408712860096,3
-0.3800350969579451,3.4261381904099664,-2.210183361708084,-2.8738006877875444,-0.3945000355222761,green,3.4513040935600263,0
-1.3254185031357624,5.135980685207324,-1.7645990435210288,-2.8738006877875444,-1.677659545080683,green,5.471315309421831,0
-1.3254185031357624,-0.3430726130383514,0.4633225474142467,0.060150674830748964,-0.6350924435644774,yellow,-0.329807467813386,3
1.983423418486596,0.7905246210814435,0.9089068656013018,0.060150674830748964,-0.42657902326123626,yellow,0.6580241713167487,3
-1.3254185031357624,-0.1446930970673873,-0.42784608895986354,-0.6733371658238243,-1.661620051211203,green,-0.11976681553417988,0
0.5653483092198701,5.438273280972602,-0.42784608895986354,-2.8738006877875444,1.4660812533374137,green,5.186922917351305,0
-0.3800350969579451,-0.3714125438913463,-0.42784608895986354,-2.140312847132971,-0.2501445906969554,green,-0.365890400845076,0
1.274385863853232,-0.1257998098320574,0.9089068656013018,0.7936385154853223,-1.886172965383924,yellow,-0.1483770040506166,3
-0.8527268000468538,0.9511175625817477,-0.8734304071469187,-1.4068250064783976,-0.5067764926086367,green,1.0009695777032912,0
1.983423418486596,0.4032122327571802,0.9089068656013018,0.060150674830748964,-0.6671714313034376,yellow,0.31245166957327164,3
-0.3800350969579451,-0.3052860385676916,0.4633225474142467,-0.6733371658238243,-0.33034206004435573,green,-0.299421839997226,0
-1.3254185031357624,-0.3714125438913463,-3.1013519980821944,-1.4068250064783976,-1.7257780266891234,green,-0.35981327528184404,0
1.7470775669421406,-0.10690652259672749,0.9089068656013018,0.7936385154853223,-0.8436058638677185,green,-0.138861420286835,0
-1.0890726515913092,-0.4091991183620061,-0.8734304071469187,-2.140312847132971,1.706673661379615,green,-0.4008738539228919,0
-1.3254185031357624,-0.3619659002736813,0.9089068656013018,0.7936385154853223,-0.42657902326123626,yellow,-0.3498113394590247,3
-1.0890726515913092,-0.3241793258030215,0.4633225474142467,0.060150674830748964,-1.0360797903014796,green,-0.3120408712860096,0
-0.3800350969579451,-0.3903058311266762,-0.8734304071469187,-2.140312847132971,1.5623182165542941,green,-0.3848814182301761,0
