alert_encoded,mmi,cdi,magnitude,sig,depth
0,-1.4068250064783976,-0.42784608895986354,-1.3254185031357624,-1.5493435941248423,0.5543585306398195
0,-1.4068250064783976,-0.8734304071469187,-0.6163809485024004,-0.4907369987391566,-0.3903058311266762
0,-1.4068250064783976,-1.7645990435210288,-1.0890726515913092,-1.3408301738216013,-0.27694610771469674
0,-2.140312847132971,-1.7645990435210288,-0.8527268000468538,-1.0681587780404398,-0.2580528204793668
0,-2.8738006877875444,-1.7645990435210288,-0.8527268000468538,-1.0200402964319994,4.739221653265395
0,-1.4068250064783976,-1.7645990435210288,-1.3254185031357624,-1.7097385328196433,0.6393783231988042
2,0.060150674830748964,0.9089068656013018,2.692460973119956,1.674594673640655,-0.040780017273072795
3,0.060150674830748964,-0.8734304071469187,-1.3254185031357624,-0.8115268761287583,-0.39975247474434117
3,0.060150674830748964,0.017738229227191607,-1.0890726515913092,0.8084620046887303,-0.41864576197967107
0,0.060150674830748964,0.4633225474142467,1.5107317153976874,-1.5333041002553622,-0.3903058311266762
0,-2.140312847132971,-0.8734304071469187,-1.0890726515913092,-0.8596453577371986,-0.3903058311266762
3,0.7936385154853223,0.9089068656013018,-1.3254185031357624,-0.2822235784359155,-0.39975247474434117
3,-0.6733371658238243,-0.42784608895986354,-0.6163809485024004,0.32727718860432775,-0.1257998098320574
3,-0.6733371658238243,0.4633225474142467,-0.3800350969579451,-1.308751186082641,0.3937655891395152
0,-2.140312847132971,-3.1013519980821944,-0.6163809485024004,-0.7473689006508379,-0.437539049215001
0,0.060150674830748964,0.017738229227191607,-1.0890726515913092,-1.2766721983436808,-0.3714125438913463
0,-2.140312847132971,-3.1013519980821944,-1.3254185031357624,-1.7257780266891234,-0.3430726130383514
0,-1.4068250064783976,-0.42784608895986354,-0.6163809485024004,-0.7152899129118778,1.111710504082052
0,-0.6733371658238243,0.9089068656013018,-0.3800350969579451,0.9046989679056109,-0.23915953324403688
3,0.060150674830748964,0.9089068656013018,-0.3800350969579451,1.8670686000744159,-0.22026624600870698
0,0.7936385154853223,0.017738229227191607,-1.3254185031357624,0.43955364569068833,-0.21081960239104203
3,0.060150674830748964,-0.42784608895986354,-1.0890726515913092,-1.3889486554300416,-0.3241793258030215
0,-2.8738006877875444,-2.210183361708084,-0.3800350969579451,-0.3945000355222761,3.4261381904099664
0,-2.8738006877875444,-1.7645990435210288,-1.3254185031357624,-1.677659545080683,5.135980685207324
3,0.060150674830748964,0.4633225474142467,-1.3254185031357624,-0.6350924435644774,-0.3430726130383514
3,0.060150674830748964,0.9089068656013018,1.983423418486596,-0.42657902326123626,0.7905246210814435
0,-0.6733371658238243,-0.42784608895986354,-1.3254185031357624,-1.661620051211203,-0.1446930970673873
0,-2.8738006877875444,-0.42784608895986354,0.5653483092198701,1.4660812533374137,5.438273280972602
0,-2.140312847132971,-0.42784608895986354,-0.3800350969579451,-0.2501445906969554,-0.3714125438913463
3,0.7936385154853223,0.9089068656013018,1.274385863853232,-1.886172965383924,-0.1257998098320574
0,-1.4068250064783976,-0.8734304071469187,-0.8527268000468538,-0.5067764926086367,0.9511175625817477
3,0.060150674830748964,0.9089068656013018,1.983423418486596,-0.6671714313034376,0.4032122327571802
0,-0.6733371658238243,0.4633225474142467,-0.3800350969579451,-0.33034206004435573,-0.3052860385676916
0,-1.4068250064783976,-3.1013519980821944,-1.3254185031357624,-1.7257780266891234,-0.3714125438913463
0,0.7936385154853223,0.9089068656013018,1.7470775669421406,-0.8436058638677185,-0.10690652259672749
0,-2.140312847132971,-0.8734304071469187,-1.0890726515913092,1.706673661379615,-0.4091991183620061
3,0.7936385154853223,0.9089068656013018,-1.3254185031357624,-0.42657902326123626,-0.3619659002736813
0,0.060150674830748964,0.4633225474142467,-1.0890726515913092,-1.0360797903014796,-0.3241793258030215
0,-2.140312847132971,-0.8734304071469187,-0.3800350969579451,1.5623182165542941,-0.3903058311266762
0,-0.6733371658238243,0.9089068656013018,-0.3800350969579451,2.0916215142471373,-0.39975247474434117
3,0.060150674830748964,0.017738229227191607,-1.3254185031357624,-1.5012251125164022,-0.39975247474434117
3,0.060150674830748964,-0.42784608895986354,-1.3254185031357624,-1.629541063472243,-0.3903058311266762
1,1.5271263561398956,0.9089068656013018,1.7470775669421406,0.3112376947348477,-0.3430726130383514
2,0.7936385154853223,0.9089068656013018,-1.0890726515913092,0.5518301027770489,-0.4091991183620061
0,-2.8738006877875444,-1.7645990435210288,-1.0890726515913092,-1.292711692213161,5.315466913942958
0,-0.6733371658238243,-1.7645990435210288,-0.6163809485024004,-0.6671714313034376,-0.08801323536139757
0,-2.8738006877875444,-2.210183361708084,-0.3800350969579451,-0.3945000355222761,5.145427328824988
0,-0.6733371658238243,-0.8734304071469187,-0.14368924541349182,-1.8701334715144442,-0.3052860385676916
0,-2.8738006877875444,-1.3190147253339737,-0.6163809485024004,-0.7152899129118778,4.011830094705194
3,-0.6733371658238243,-0.42784608895986354,-0.6163809485024004,-0.5228159864781168,0.2898525093452007
0,-1.4068250064783976,-0.42784608895986354,0.3290024576754168,0.6641065598634096,-0.33362596942068645
0,-0.6733371658238243,-0.8734304071469187,1.5107317153976874,-0.6832109251729177,1.366769881759006
0,-0.6733371658238243,-1.3190147253339737,-1.0890726515913092,-1.3889486554300416,-0.012440086420077923
0,-0.6733371658238243,-2.6557676798951393,0.3290024576754168,0.6480670659939295,0.2520659348745409
0,-2.8738006877875444,-1.7645990435210288,-0.3800350969579451,-0.3945000355222761,3.3411183978509817
