magnitude,depth,cdi,mmi,sig,alert
7.16,10.0,9.0,8.0,-1.0,orange
6.71,10.0,7.0,8.0,-32.0,orange
6.74,54.0,8.0,7.0,-19.0,orange
6.9,33.0,8.0,8.0,-86.0,orange
8.17,23.0,9.0,8.0,-88.0,orange
6.85,15.0,8.0,8.0,-21.0,orange
7.84,20.0,9.0,8.0,-114.0,orange
6.83,56.0,8.0,8.0,67.0,orange
7.21,22.0,8.0,7.0,32.0,orange
7.77,14.0,9.0,8.0,9.0,orange
7.63,22.0,9.0,8.0,-111.0,orange
6.57,12.0,8.0,7.0,-10.0,orange
7.31,19.0,8.0,8.0,-38.0,orange
6.84,15.0,8.0,8.0,-21.0,orange
6.93,17.0,7.0,7.0,-12.0,orange
7.05,24.0,8.0,8.0,67.0,orange
8.09,77.0,8.0,7.0,-88.0,orange
6.68,12.0,7.0,7.0,-13.0,orange
7.46,14.0,9.0,8.0,11.0,orange
6.72,47.0,7.0,7.0,-20.0,orange
7.68,15.0,8.0,8.0,13.0,orange
7.01,12.0,8.0,8.0,-43.0,orange
6.9,52.0,8.0,7.0,55.0,orange
7.3,13.0,9.0,8.0,13.0,orange
6.79,46.0,8.0,7.0,53.0,orange
7.2,17.0,7.0,7.0,-34.0,orange
6.68,12.0,9.0,8.0,18.0,orange
6.93,37.0,8.0,8.0,66.0,orange
7.13,10.0,9.0,8.0,5.0,orange
6.95,44.0,8.0,7.0,58.0,orange
7.7,19.0,8.0,8.0,-106.0,orange
6.97,24.0,8.0,7.0,-10.0,orange
7.1,15.0,7.0,7.0,-30.0,orange
7.18,10.0,9.0,8.0,-1.0,orange
7.42,14.0,9.0,8.0,12.0,orange
7.01,60.0,8.0,7.0,59.0,orange
6.78,45.0,8.0,7.0,53.0,orange
6.6,35.0,8.0,8.0,51.0,orange
6.62,12.0,8.0,7.0,-12.0,orange
6.74,58.0,8.0,8.0,64.0,orange
7.1,17.0,8.0,7.0,-5.0,orange
6.79,11.0,7.0,7.0,-18.0,orange
6.71,11.0,8.0,8.0,-35.0,orange
6.76,11.0,7.0,7.0,-24.0,orange
6.77,59.0,8.0,7.0,60.0,orange
7.9,21.0,8.0,8.0,-67.0,orange
6.98,31.0,8.0,8.0,66.0,orange
6.76,29.0,8.0,8.0,56.0,orange
6.99,12.0,9.0,8.0,15.0,orange
7.28,23.0,8.0,8.0,-53.0,orange
7.0,22.0,8.0,8.0,64.0,orange
7.69,13.0,9.0,9.0,7.0,orange
7.87,114.0,8.0,8.0,93.0,orange
7.19,13.0,9.0,8.0,14.0,orange
6.83,27.0,8.0,8.0,58.0,orange
7.52,28.0,9.0,8.0,-88.0,orange
6.79,74.0,8.0,7.0,-28.0,orange
6.83,25.0,8.0,8.0,-68.0,orange
6.74,12.0,9.0,8.0,17.0,orange
6.77,12.0,9.0,8.0,17.0,orange
6.66,52.0,8.0,8.0,59.0,orange
8.25,21.0,9.0,8.0,-90.0,orange
7.06,20.0,8.0,8.0,66.0,orange
6.76,60.0,8.0,7.0,61.0,orange
6.88,51.0,8.0,7.0,54.0,orange
7.18,14.0,8.0,7.0,25.0,orange
6.75,37.0,8.0,8.0,58.0,orange
6.7,12.0,9.0,8.0,18.0,orange
6.64,35.0,8.0,8.0,53.0,orange
7.09,19.0,8.0,8.0,67.0,orange
7.74,18.0,8.0,7.0,-62.0,orange
6.99,13.0,7.0,7.0,-37.0,orange
6.79,11.0,7.0,7.0,-19.0,orange
7.41,20.0,8.0,8.0,-43.0,orange
7.13,19.0,8.0,7.0,32.0,orange
6.74,38.0,7.0,7.0,-20.0,orange
7.02,32.0,9.0,8.0,-88.0,orange
7.5,77.0,9.0,8.0,85.0,orange
7.13,16.0,8.0,7.0,-4.0,orange
6.8,10.0,8.0,9.0,-40.0,orange
6.92,51.0,8.0,7.0,57.0,orange
7.31,16.0,8.0,8.0,-68.0,orange
8.28,22.0,9.0,8.0,-88.0,orange
6.93,10.0,8.0,8.0,-2.0,orange
7.09,43.0,8.0,7.0,74.0,orange
6.86,50.0,8.0,7.0,54.0,orange
6.78,50.0,8.0,7.0,-23.0,orange
6.77,18.0,8.0,8.0,-52.0,orange
7.05,14.0,7.0,7.0,-43.0,orange
7.26,13.0,8.0,8.0,2.0,orange
7.3,10.0,8.0,8.0,1.0,orange
6.86,11.0,9.0,8.0,12.0,orange
7.16,35.0,8.0,7.0,62.0,orange
6.73,13.0,8.0,8.0,-40.0,orange
7.71,108.0,8.0,8.0,90.0,orange
6.62,35.0,8.0,8.0,51.0,orange
8.28,21.0,8.0,7.0,-87.0,orange
6.93,33.0,9.0,8.0,-88.0,orange
7.08,42.0,8.0,8.0,74.0,orange
7.28,18.0,8.0,7.0,32.0,orange
6.79,58.0,8.0,7.0,59.0,orange
7.1,46.0,8.0,7.0,-2.0,orange
6.64,33.0,8.0,8.0,52.0,orange
6.88,43.0,8.0,8.0,65.0,orange
6.6,12.0,8.0,8.0,-12.0,orange
7.53,68.0,9.0,8.0,82.0,orange
7.57,8.0,8.0,9.0,10.0,red
6.92,10.0,8.0,8.0,27.0,red
7.85,34.0,9.0,7.0,70.0,red
7.23,10.0,8.0,8.0,22.0,red
7.24,9.0,8.0,8.0,25.0,red
7.2,20.0,8.0,8.0,-42.0,red
7.4,19.0,8.0,8.0,-23.0,red
7.67,8.0,8.0,9.0,7.0,red
6.79,12.0,8.0,8.0,54.0,red
7.13,20.0,8.0,8.0,-46.0,red
7.24,19.0,8.0,8.0,-32.0,red
7.09,10.0,9.0,8.0,26.0,red
7.06,10.0,9.0,8.0,26.0,red
7.41,16.0,8.0,9.0,-19.0,red
6.6,12.0,8.0,8.0,33.0,red
7.2,10.0,9.0,8.0,26.0,red
7.26,15.0,8.0,8.0,1.0,red
7.43,16.0,8.0,9.0,-18.0,red
7.69,15.0,5.0,8.0,-32.0,red
6.6,10.0,8.0,8.0,28.0,red
7.21,12.0,9.0,8.0,93.0,red
7.39,16.0,8.0,9.0,-20.0,red
7.72,11.0,8.0,8.0,-3.0,red
7.36,21.0,9.0,8.0,46.0,red
6.66,13.0,8.0,8.0,33.0,red
7.21,13.0,9.0,8.0,93.0,red
7.12,9.0,9.0,9.0,66.0,red
7.48,19.0,8.0,8.0,-22.0,red
6.6,13.0,8.0,8.0,33.0,red
6.64,8.0,9.0,8.0,24.0,red
6.73,12.0,8.0,8.0,47.0,red
7.57,16.0,5.0,8.0,-30.0,red
7.63,14.0,8.0,8.0,-11.0,red
7.04,14.0,8.0,8.0,-7.0,red
7.79,8.0,7.0,8.0,1.0,red
7.23,10.0,9.0,8.0,94.0,red
7.2,9.0,9.0,8.0,74.0,red
7.56,8.0,8.0,9.0,10.0,red
7.42,30.0,8.0,7.0,65.0,red
7.11,9.0,9.0,9.0,63.0,red
7.3,19.0,8.0,8.0,-25.0,red
7.25,11.0,8.0,8.0,18.0,red
7.7,15.0,5.0,8.0,-32.0,red
6.9,12.0,8.0,8.0,31.0,red
7.75,10.0,8.0,8.0,0.0,red
6.93,16.0,8.0,8.0,14.0,red
6.9,11.0,8.0,8.0,28.0,red
7.92,36.0,9.0,7.0,94.0,red
7.08,32.0,8.0,8.0,75.0,red
6.78,8.0,9.0,8.0,24.0,red
6.91,11.0,8.0,8.0,30.0,red
7.19,19.0,8.0,8.0,-36.0,red
7.35,19.0,8.0,8.0,-24.0,red
7.47,12.0,8.0,8.0,-20.0,red
7.78,8.0,8.0,9.0,4.0,red
7.65,14.0,8.0,8.0,-9.0,red
7.21,12.0,9.0,8.0,33.0,red
7.0,14.0,8.0,8.0,-4.0,red
7.13,9.0,9.0,9.0,70.0,red
7.59,8.0,8.0,8.0,12.0,red
6.96,10.0,7.0,8.0,5.0,red
6.68,13.0,8.0,8.0,43.0,red
7.18,17.0,8.0,8.0,-42.0,red
7.75,44.0,9.0,7.0,93.0,red
7.22,16.0,9.0,8.0,93.0,red
7.46,19.0,8.0,8.0,-19.0,red
6.61,14.0,8.0,7.0,35.0,red
7.61,17.0,6.0,8.0,-27.0,red
7.14,9.0,9.0,9.0,74.0,red
7.27,19.0,8.0,8.0,-29.0,red
7.58,16.0,8.0,8.0,-15.0,red
7.48,20.0,8.0,8.0,-23.0,red
7.63,16.0,5.0,8.0,-29.0,red
7.1,14.0,8.0,8.0,-1.0,red
7.54,8.0,8.0,8.0,13.0,red
7.02,10.0,9.0,8.0,26.0,red
7.36,12.0,6.0,8.0,-15.0,red
7.1,11.0,8.0,8.0,16.0,red
7.27,32.0,9.0,8.0,75.0,red
7.25,25.0,9.0,8.0,93.0,red
7.26,18.0,6.0,8.0,-47.0,red
7.07,11.0,8.0,8.0,22.0,red
7.12,9.0,8.0,9.0,22.0,red
7.21,12.0,9.0,8.0,31.0,red
6.68,13.0,8.0,8.0,32.0,red
7.99,39.0,9.0,7.0,80.0,red
7.7,11.0,8.0,8.0,-4.0,red
7.88,44.0,9.0,7.0,93.0,red
7.72,11.0,8.0,8.0,-2.0,red
6.95,8.0,8.0,8.0,18.0,red
6.87,16.0,8.0,8.0,-30.0,red
7.17,10.0,9.0,8.0,26.0,red
7.28,9.0,8.0,8.0,23.0,red
6.88,9.0,9.0,8.0,25.0,red
7.31,17.0,6.0,8.0,-45.0,red
7.29,12.0,8.0,8.0,12.0,red
7.21,20.0,8.0,8.0,-41.0,red
7.35,9.0,8.0,8.0,21.0,red
7.12,19.0,8.0,8.0,-44.0,red
7.18,9.0,9.0,9.0,88.0,red
7.21,9.0,9.0,8.0,94.0,red
7.31,16.0,8.0,8.0,-4.0,red
7.34,19.0,8.0,8.0,-25.0,red
7.49,19.0,8.0,8.0,-22.0,red
7.32,10.0,8.0,8.0,16.0,red
7.52,19.0,8.0,8.0,-20.0,red
7.52,19.0,7.0,8.0,-23.0,red
6.6,13.0,8.0,8.0,34.0,red
7.59,12.0,8.0,9.0,-8.0,red
7.81,44.0,9.0,7.0,93.0,red
6.83,11.0,8.0,8.0,7.0,red
7.13,9.0,9.0,9.0,71.0,red
7.17,9.0,9.0,9.0,83.0,red
7.0,9.0,9.0,9.0,27.0,red
6.79,13.0,8.0,8.0,30.0,red
6.77,8.0,8.0,8.0,21.0,red
7.95,37.0,9.0,7.0,77.0,red
7.21,10.0,8.0,8.0,25.0,red
7.44,9.0,8.0,8.0,13.0,red
7.78,44.0,9.0,7.0,93.0,red
7.07,15.0,8.0,8.0,-9.0,red
7.25,19.0,8.0,8.0,-31.0,red
7.22,16.0,8.0,8.0,-39.0,red
7.78,8.0,8.0,9.0,2.0,red
7.71,43.0,9.0,7.0,93.0,red
7.55,18.0,8.0,8.0,-17.0,red
7.1,20.0,8.0,8.0,-49.0,red
7.51,14.0,8.0,9.0,-13.0,red
6.68,13.0,8.0,8.0,33.0,red
7.53,19.0,7.0,8.0,-23.0,red
7.24,16.0,8.0,8.0,-8.0,red
6.64,8.0,8.0,8.0,22.0,red
7.2,9.0,9.0,8.0,64.0,red
7.08,17.0,9.0,8.0,43.0,red
7.6,8.0,8.0,9.0,9.0,red
7.15,9.0,8.0,9.0,21.0,red
7.15,9.0,8.0,8.0,89.0,red
7.29,8.0,8.0,8.0,12.0,red
7.1,24.0,8.0,7.0,53.0,red
7.02,19.0,8.0,8.0,-54.0,red
7.73,9.0,8.0,8.0,-1.0,red
7.22,20.0,8.0,8.0,-40.0,red
7.06,9.0,9.0,8.0,26.0,red
6.71,8.0,8.0,8.0,22.0,red
6.6,9.0,8.0,8.0,26.0,red
7.05,19.0,7.0,8.0,-54.0,red
7.17,17.0,8.0,8.0,-1.0,red
7.14,19.0,8.0,8.0,-41.0,red
7.63,11.0,8.0,9.0,-6.0,red
6.83,9.0,9.0,8.0,25.0,red
7.26,16.0,8.0,8.0,-9.0,red
7.79,8.0,8.0,8.0,2.0,red
7.28,15.0,8.0,8.0,-1.0,red
7.36,18.0,7.0,8.0,-27.0,red
8.08,42.0,9.0,7.0,94.0,red
6.91,12.0,8.0,8.0,8.0,red
7.38,41.0,9.0,7.0,93.0,red
6.68,9.0,8.0,8.0,19.0,red
7.5,19.0,7.0,8.0,-22.0,red
7.31,9.0,8.0,8.0,22.0,red
7.29,40.0,8.0,8.0,92.0,red
7.99,45.0,9.0,7.0,93.0,red
7.06,15.0,9.0,8.0,38.0,red
7.89,44.0,9.0,7.0,93.0,red
7.02,16.0,8.0,8.0,8.0,red
7.04,9.0,8.0,9.0,24.0,red
7.25,10.0,9.0,8.0,94.0,red
7.71,9.0,8.0,8.0,-2.0,red
7.28,12.0,8.0,8.0,14.0,red
7.2,10.0,8.0,8.0,26.0,red
7.36,41.0,9.0,7.0,93.0,red
7.4,9.0,8.0,9.0,15.0,red
7.09,9.0,9.0,9.0,57.0,red
6.79,12.0,8.0,8.0,32.0,red
6.97,11.0,8.0,8.0,30.0,red
7.17,9.0,9.0,8.0,26.0,red
7.76,8.0,8.0,9.0,5.0,red
7.79,8.0,7.0,8.0,0.0,red
6.85,11.0,8.0,8.0,29.0,red
7.08,9.0,9.0,8.0,26.0,red
7.23,20.0,9.0,8.0,48.0,red
7.51,25.0,9.0,8.0,55.0,red
6.95,9.0,9.0,8.0,25.0,red
7.06,19.0,8.0,8.0,-50.0,red
7.66,8.0,8.0,9.0,7.0,red
7.05,11.0,8.0,8.0,23.0,red
7.45,18.0,8.0,8.0,-13.0,red
7.41,9.0,8.0,8.0,18.0,red
7.05,10.0,9.0,8.0,26.0,red
7.07,10.0,8.0,8.0,28.0,red
6.83,8.0,9.0,8.0,25.0,red
7.01,19.0,8.0,8.0,-54.0,red
7.2,9.0,9.0,8.0,52.0,red
6.8,12.0,8.0,8.0,32.0,red
7.56,16.0,6.0,8.0,-30.0,red
7.58,34.0,8.0,7.0,71.0,red
7.23,19.0,9.0,8.0,93.0,red
7.53,8.0,8.0,9.0,11.0,red
7.49,9.0,8.0,8.0,12.0,red
7.7,27.0,9.0,8.0,94.0,red
6.6,9.0,8.0,8.0,27.0,red
7.24,18.0,6.0,8.0,-47.0,red
6.7,16.0,8.0,7.0,38.0,red
8.14,45.0,8.0,7.0,91.0,red
7.67,13.0,8.0,8.0,-6.0,red
7.51,19.0,8.0,8.0,-21.0,red
7.01,13.0,8.0,8.0,3.0,red
7.69,31.0,9.0,7.0,65.0,red
6.85,11.0,8.0,8.0,60.0,red
7.26,18.0,8.0,8.0,-6.0,red
8.0,42.0,8.0,7.0,86.0,red
7.12,16.0,8.0,8.0,-13.0,red
7.46,8.0,8.0,9.0,13.0,red
7.44,18.0,9.0,8.0,94.0,red
7.52,21.0,9.0,8.0,94.0,red
7.94,37.0,9.0,7.0,94.0,red
6.7,13.0,8.0,8.0,32.0,red
7.16,8.0,8.0,8.0,14.0,red
6.95,27.0,8.0,8.0,64.0,red
7.31,9.0,8.0,9.0,17.0,red
7.21,18.0,7.0,8.0,-49.0,red
7.05,20.0,8.0,8.0,-52.0,red
8.15,44.0,9.0,7.0,94.0,red
7.77,8.0,8.0,8.0,1.0,red
6.66,8.0,9.0,8.0,24.0,red
6.6,10.0,8.0,8.0,27.0,red
7.17,10.0,8.0,8.0,27.0,red
7.26,9.0,8.0,9.0,18.0,red
7.66,13.0,8.0,8.0,-8.0,red
7.55,13.0,8.0,9.0,-11.0,red
7.22,10.0,8.0,8.0,22.0,red
7.2,9.0,9.0,8.0,87.0,red
6.93,9.0,9.0,8.0,25.0,red
6.73,8.0,9.0,8.0,24.0,red
7.77,8.0,8.0,9.0,2.0,red
6.86,8.0,8.0,8.0,19.0,red
6.65,13.0,8.0,8.0,33.0,red
7.8,8.0,7.0,8.0,3.0,red
6.6,13.0,8.0,8.0,35.0,red
6.62,13.0,8.0,8.0,34.0,red
6.76,8.0,9.0,8.0,24.0,red
7.44,8.0,8.0,9.0,13.0,red
7.23,18.0,9.0,8.0,93.0,red
6.62,14.0,8.0,8.0,36.0,red
7.77,10.0,7.0,8.0,-7.0,red
6.67,8.0,9.0,8.0,24.0,red
7.28,35.0,9.0,8.0,93.0,red
7.59,17.0,6.0,8.0,-26.0,red
7.2,9.0,9.0,8.0,79.0,red
7.74,12.0,6.0,8.0,-18.0,red
7.29,36.0,9.0,8.0,93.0,red
7.38,30.0,8.0,7.0,63.0,red
6.88,12.0,8.0,8.0,27.0,red
7.13,19.0,8.0,8.0,-43.0,red
6.65,8.0,9.0,8.0,24.0,red
7.13,9.0,9.0,8.0,26.0,red
8.12,46.0,9.0,7.0,93.0,red
7.26,29.0,9.0,8.0,93.0,red
7.86,44.0,9.0,7.0,93.0,red
7.02,9.0,9.0,8.0,26.0,red
7.17,18.0,7.0,8.0,-50.0,red
6.8,8.0,9.0,8.0,24.0,red
6.99,16.0,8.0,8.0,10.0,red
7.27,33.0,9.0,8.0,76.0,red
6.96,16.0,8.0,8.0,11.0,red
7.27,32.0,9.0,8.0,93.0,red
7.2,9.0,9.0,8.0,42.0,red
7.66,15.0,5.0,8.0,-31.0,red
6.7,12.0,8.0,8.0,32.0,red
7.64,11.0,8.0,9.0,-5.0,red
7.23,33.0,9.0,8.0,77.0,red
6.76,12.0,8.0,8.0,31.0,red
7.17,8.0,8.0,8.0,14.0,red
7.06,19.0,7.0,8.0,-54.0,red
7.51,16.0,6.0,8.0,-29.0,red
7.11,10.0,9.0,8.0,26.0,red
7.14,19.0,7.0,8.0,-51.0,red
6.6,11.0,8.0,8.0,30.0,red
7.26,16.0,8.0,8.0,-36.0,red
7.19,9.0,9.0,9.0,91.0,red
7.2,9.0,9.0,8.0,32.0,red
7.64,15.0,5.0,8.0,-34.0,red
7.45,19.0,8.0,8.0,-23.0,red
7.5,21.0,9.0,7.0,47.0,red
7.25,38.0,8.0,8.0,88.0,red
7.35,18.0,8.0,8.0,-14.0,red
7.16,9.0,9.0,9.0,79.0,red
7.15,20.0,8.0,8.0,-45.0,red
6.54,9.0,5.0,7.0,-62.0,yellow
7.43,24.0,8.0,7.0,-81.0,yellow
7.18,144.0,6.0,6.0,21.0,yellow
6.5,9.0,7.0,7.0,-105.0,yellow
6.5,13.0,8.0,7.0,-41.0,yellow
6.97,30.0,9.0,7.0,68.0,yellow
6.63,11.0,6.0,7.0,-64.0,yellow
7.11,8.0,8.0,8.0,109.0,yellow
7.74,31.0,7.0,7.0,-21.0,yellow
6.99,123.0,6.0,6.0,51.0,yellow
6.69,63.0,5.0,6.0,-111.0,yellow
6.78,76.0,6.0,6.0,-106.0,yellow
6.8,13.0,7.0,7.0,-69.0,yellow
6.77,34.0,6.0,6.0,10.0,yellow
6.5,12.0,7.0,7.0,-76.0,yellow
6.5,11.0,7.0,7.0,-111.0,yellow
7.19,21.0,7.0,7.0,-5.0,yellow
6.74,19.0,7.0,7.0,-99.0,yellow
7.84,27.0,9.0,8.0,57.0,yellow
6.82,13.0,8.0,7.0,-79.0,yellow
7.79,22.0,9.0,7.0,53.0,yellow
8.22,18.0,9.0,7.0,3.0,yellow
7.62,23.0,9.0,7.0,9.0,yellow
6.76,14.0,8.0,7.0,-67.0,yellow
7.45,24.0,8.0,7.0,-81.0,yellow
7.35,24.0,8.0,7.0,-32.0,yellow
7.1,101.0,8.0,6.0,-80.0,yellow
7.19,144.0,6.0,6.0,22.0,yellow
7.42,124.0,7.0,7.0,-40.0,yellow
6.58,13.0,6.0,7.0,-46.0,yellow
6.77,13.0,7.0,7.0,-69.0,yellow
6.5,10.0,6.0,7.0,-52.0,yellow
6.92,27.0,9.0,7.0,65.0,yellow
6.5,14.0,8.0,7.0,-48.0,yellow
6.88,14.0,8.0,7.0,-79.0,yellow
7.1,145.0,6.0,6.0,55.0,yellow
6.9,18.0,9.0,8.0,112.0,yellow
6.68,11.0,6.0,8.0,-36.0,yellow
7.38,68.0,7.0,7.0,-104.0,yellow
7.06,144.0,6.0,6.0,35.0,yellow
7.49,145.0,7.0,6.0,119.0,yellow
7.7,78.0,8.0,7.0,-115.0,yellow
6.88,14.0,8.0,7.0,-33.0,yellow
6.9,120.0,6.0,6.0,-110.0,yellow
6.64,53.0,7.0,6.0,116.0,yellow
7.17,16.0,8.0,8.0,24.0,yellow
6.57,11.0,7.0,7.0,-103.0,yellow
6.98,135.0,5.0,6.0,11.0,yellow
7.18,146.0,7.0,6.0,48.0,yellow
6.5,16.0,5.0,7.0,-73.0,yellow
6.5,9.0,6.0,7.0,-104.0,yellow
6.55,9.0,8.0,7.0,-31.0,yellow
7.01,19.0,7.0,7.0,-113.0,yellow
6.54,11.0,6.0,7.0,-101.0,yellow
7.38,106.0,7.0,7.0,-54.0,yellow
7.0,44.0,6.0,7.0,28.0,yellow
7.18,26.0,7.0,7.0,-14.0,yellow
6.74,12.0,8.0,7.0,-71.0,yellow
6.96,18.0,8.0,7.0,-34.0,yellow
7.1,23.0,7.0,7.0,-1.0,yellow
6.95,134.0,6.0,6.0,-116.0,yellow
8.19,24.0,8.0,8.0,51.0,yellow
6.93,11.0,9.0,7.0,13.0,yellow
6.81,10.0,4.0,7.0,-35.0,yellow
6.62,10.0,8.0,7.0,-74.0,yellow
6.5,12.0,9.0,8.0,-35.0,yellow
7.43,26.0,8.0,7.0,-116.0,yellow
6.95,22.0,9.0,7.0,107.0,yellow
6.74,35.0,7.0,7.0,118.0,yellow
7.44,15.0,9.0,6.0,30.0,yellow
7.34,24.0,8.0,7.0,-2.0,yellow
6.81,24.0,8.0,8.0,-127.0,yellow
7.65,21.0,7.0,8.0,33.0,yellow
6.95,29.0,9.0,7.0,67.0,yellow
7.49,16.0,8.0,7.0,46.0,yellow
6.78,39.0,8.0,6.0,110.0,yellow
6.56,14.0,6.0,7.0,-103.0,yellow
7.45,76.0,7.0,7.0,-115.0,yellow
7.7,19.0,8.0,7.0,28.0,yellow
6.77,21.0,8.0,7.0,-124.0,yellow
7.5,126.0,8.0,7.0,69.0,yellow
6.5,9.0,5.0,7.0,-58.0,yellow
6.85,82.0,6.0,6.0,-43.0,yellow
6.92,108.0,6.0,6.0,45.0,yellow
6.75,16.0,8.0,7.0,-35.0,yellow
7.3,21.0,9.0,8.0,9.0,yellow
6.71,12.0,8.0,7.0,48.0,yellow
6.59,10.0,8.0,7.0,-35.0,yellow
7.14,47.0,7.0,6.0,-115.0,yellow
7.47,138.0,7.0,6.0,-18.0,yellow
6.68,20.0,7.0,7.0,-4.0,yellow
7.51,24.0,8.0,7.0,-31.0,yellow
7.76,22.0,8.0,7.0,-4.0,yellow
6.62,15.0,6.0,7.0,-73.0,yellow
6.69,12.0,6.0,7.0,-66.0,yellow
6.54,17.0,6.0,7.0,-75.0,yellow
7.1,22.0,8.0,7.0,-106.0,yellow
6.54,9.0,8.0,7.0,-30.0,yellow
6.5,8.0,6.0,7.0,-69.0,yellow
7.59,88.0,7.0,7.0,-115.0,yellow
6.7,40.0,7.0,7.0,118.0,yellow
7.47,26.0,8.0,7.0,-112.0,yellow
7.54,39.0,8.0,7.0,-127.0,yellow
6.93,27.0,9.0,7.0,65.0,yellow
7.7,21.0,8.0,8.0,32.0,yellow
6.72,10.0,5.0,7.0,-35.0,yellow
7.85,135.0,8.0,6.0,-34.0,yellow
7.28,74.0,7.0,7.0,-115.0,yellow
6.99,30.0,8.0,6.0,-45.0,yellow
7.7,16.0,8.0,7.0,24.0,yellow
7.97,23.0,8.0,8.0,43.0,yellow
6.5,11.0,9.0,8.0,-32.0,yellow
7.62,117.0,8.0,7.0,-57.0,yellow
7.5,133.0,7.0,7.0,89.0,yellow
6.81,38.0,6.0,6.0,10.0,yellow
7.17,20.0,7.0,7.0,105.0,yellow
6.84,33.0,8.0,6.0,108.0,yellow
6.53,12.0,8.0,8.0,-36.0,yellow
6.86,9.0,3.0,8.0,-34.0,yellow
7.11,145.0,7.0,6.0,58.0,yellow
6.6,14.0,9.0,7.0,12.0,yellow
6.7,14.0,8.0,7.0,-63.0,yellow
7.52,26.0,8.0,7.0,-114.0,yellow
6.74,14.0,8.0,7.0,51.0,yellow
6.5,8.0,8.0,7.0,-75.0,yellow
6.97,114.0,6.0,6.0,43.0,yellow
7.29,23.0,8.0,7.0,-114.0,yellow
6.5,17.0,7.0,7.0,-125.0,yellow
7.7,16.0,8.0,6.0,23.0,yellow
7.57,26.0,8.0,7.0,-31.0,yellow
6.95,13.0,3.0,7.0,-35.0,yellow
6.98,26.0,8.0,7.0,105.0,yellow
7.42,24.0,8.0,7.0,-81.0,yellow
7.84,22.0,8.0,8.0,38.0,yellow
6.68,18.0,6.0,7.0,-76.0,yellow
6.73,17.0,7.0,7.0,-103.0,yellow
6.76,15.0,8.0,7.0,53.0,yellow
7.39,23.0,7.0,7.0,-81.0,yellow
7.13,27.0,5.0,6.0,-39.0,yellow
7.29,17.0,8.0,8.0,26.0,yellow
7.2,141.0,5.0,6.0,-6.0,yellow
6.83,83.0,7.0,6.0,-99.0,yellow
6.62,54.0,7.0,6.0,117.0,yellow
7.56,78.0,7.0,7.0,-115.0,yellow
7.91,23.0,8.0,8.0,41.0,yellow
6.77,16.0,6.0,7.0,-115.0,yellow
7.13,17.0,7.0,7.0,105.0,yellow
7.09,142.0,5.0,6.0,-2.0,yellow
7.26,142.0,7.0,6.0,35.0,yellow
7.05,13.0,7.0,7.0,107.0,yellow
6.55,16.0,6.0,7.0,-74.0,yellow
7.0,10.0,7.0,7.0,109.0,yellow
6.87,31.0,8.0,6.0,107.0,yellow
6.66,11.0,6.0,8.0,-36.0,yellow
6.9,5.0,7.0,7.0,111.0,yellow
6.53,10.0,7.0,7.0,-103.0,yellow
6.5,18.0,7.0,7.0,-124.0,yellow
7.11,17.0,8.0,7.0,-32.0,yellow
6.9,108.0,5.0,6.0,43.0,yellow
6.63,11.0,8.0,6.0,-35.0,yellow
7.07,22.0,5.0,7.0,-37.0,yellow
7.2,24.0,8.0,7.0,-119.0,yellow
6.5,14.0,7.0,7.0,-116.0,yellow
7.03,143.0,5.0,6.0,18.0,yellow
7.6,137.0,7.0,6.0,-24.0,yellow
6.53,9.0,8.0,7.0,-30.0,yellow
6.67,49.0,7.0,6.0,115.0,yellow
6.74,17.0,7.0,7.0,-103.0,yellow
7.23,27.0,7.0,6.0,-80.0,yellow
6.85,78.0,6.0,6.0,-42.0,yellow
7.9,114.0,9.0,7.0,-44.0,yellow
7.18,21.0,7.0,7.0,104.0,yellow
6.5,8.0,6.0,7.0,-68.0,yellow
7.72,15.0,9.0,7.0,7.0,yellow
6.88,89.0,7.0,6.0,-94.0,yellow
6.61,13.0,6.0,7.0,-108.0,yellow
8.06,27.0,8.0,7.0,49.0,yellow
6.5,9.0,8.0,7.0,-31.0,yellow
7.39,44.0,8.0,7.0,-124.0,yellow
7.48,89.0,7.0,6.0,-48.0,yellow
7.2,22.0,8.0,7.0,-79.0,yellow
6.93,36.0,6.0,6.0,9.0,yellow
6.75,12.0,8.0,7.0,-71.0,yellow
6.94,41.0,6.0,6.0,22.0,yellow
6.95,36.0,6.0,6.0,9.0,yellow
6.51,10.0,6.0,7.0,-110.0,yellow
7.45,36.0,7.0,7.0,36.0,yellow
6.91,26.0,8.0,8.0,-127.0,yellow
7.06,138.0,6.0,6.0,55.0,yellow
7.66,80.0,8.0,7.0,-113.0,yellow
7.59,28.0,8.0,6.0,-115.0,yellow
7.62,48.0,8.0,8.0,-124.0,yellow
6.61,10.0,8.0,7.0,-74.0,yellow
6.5,9.0,8.0,7.0,-29.0,yellow
6.9,8.0,8.0,8.0,117.0,yellow
8.2,17.0,9.0,6.0,8.0,yellow
6.67,15.0,7.0,7.0,-102.0,yellow
7.41,23.0,9.0,7.0,-80.0,yellow
6.6,7.0,7.0,7.0,37.0,yellow
7.34,32.0,7.0,7.0,30.0,yellow
6.9,28.0,8.0,6.0,106.0,yellow
7.41,25.0,8.0,7.0,0.0,yellow
7.73,22.0,8.0,8.0,34.0,yellow
6.81,61.0,6.0,6.0,-115.0,yellow
6.82,38.0,6.0,6.0,12.0,yellow
